variable,mean,median,sd,mad,q5,q95,q16.7,q83.3,Sp
zgp_gpScale_LatScale_Long[95],-0.18698942540947616,-0.18719495057444546,0.9070272519782363,0.9301666939663619,-1.6771998949697693,1.29472200706374,-1.0636172936944084,0.7152455393565423,Boloria euphrosyne
zgp_gpScale_LatScale_Long[96],0.16980916531627485,0.17507206640302952,0.9249715199797324,0.9235712362861983,-1.3868707256160853,1.6734552628310542,-0.7180977399408788,1.0550058657542984,Boloria euphrosyne
zgp_gpScale_LatScale_Long[97],-0.4746939818422091,-0.4803989653959035,0.6851502023212291,0.6452063691880522,-1.542064038185421,0.6555777384474911,-1.1090295695282022,0.15466055533013112,Boloria euphrosyne
zgp_gpScale_LatScale_Long[98],0.02624396733166298,0.01710657324822664,0.7129325434969888,0.6961018114438658,-1.1198119299752585,1.2167248076985255,-0.6590177726095261,0.6948859343055157,Boloria euphrosyne
zgp_gpScale_LatScale_Long[99],-0.5981756873690155,-0.6119424833139986,0.9793296240089048,0.9644524117775145,-2.1902442028641773,1.0408369169849048,-1.5580527201233312,0.34300590110245793,Boloria euphrosyne
zgp_gpScale_LatScale_Long[100],-0.385912075426262,-0.3838810524593308,0.9684274880153477,0.9436823431415238,-2.0188634688913196,1.2477968977098728,-1.3188498691224817,0.5244187074667012,Boloria euphrosyne
zgp_gpScale_LatScale_Long[101],0.12436559877126598,0.11440917262764305,0.9352439939735931,0.9112249604179655,-1.400488128772855,1.7167797305456083,-0.7801574086234015,1.0230326729764925,Boloria euphrosyne
zgp_gpScale_LatScale_Long[102],-0.005542949971568269,-0.00515504684556636,0.811735464116992,0.8246800282217575,-1.3431457102965334,1.3067706786901794,-0.7861282317260646,0.7587704904703945,Boloria euphrosyne
zgp_gpScale_LatScale_Long[103],0.29102335913720917,0.2941693825865385,0.9857445491220295,0.9867596234821345,-1.3172110238670574,1.8941176480714237,-0.6794606216448448,1.235875621596406,Boloria euphrosyne
zgp_gpScale_LatScale_Long[104],0.35772678014135667,0.34998351081706347,0.8744157110942471,0.8691809541978072,-1.0792132229252283,1.7912114155507357,-0.47753159933299155,1.1918646187165,Boloria euphrosyne
zgp_gpScale_LatScale_Long[105],-0.37000741570476736,-0.39220007730477896,0.9513711901173008,0.9387094418971313,-1.921979008315001,1.2081147761745274,-1.2842989367808348,0.5610776168364592,Boloria euphrosyne
zgp_gpScale_LatScale_Long[106],-0.17259821334364653,-0.16839965945988866,0.9246117407689993,0.9238858539391492,-1.688131085883717,1.3376196067536819,-1.0567434333790868,0.737613571985332,Boloria euphrosyne
zgp_gpScale_LatScale_Long[107],0.13115367942938325,0.14993613172325476,0.8769675804743889,0.8594446584339388,-1.3547900147657976,1.5337800863024365,-0.7128145833026727,0.9723221729481344,Boloria euphrosyne
zgp_gpScale_LatScale_Long[108],0.047820206925674055,0.025410904599805943,0.9806724827674196,0.982417316387337,-1.5354241289670052,1.6531978993959662,-0.8749452406691415,1.0039766346803616,Boloria euphrosyne
zgp_gpScale_LatScale_Long[109],0.12805237571301142,0.12798081580677473,0.6786034455271713,0.6586886184495897,-0.9932749999202499,1.2393833433283066,-0.5182118221457139,0.7779262912640983,Boloria euphrosyne
zgp_gpScale_LatScale_Long[110],-0.27148065995499604,-0.274836343070606,0.917675873926295,0.9245027820637587,-1.7990868733770469,1.190493419876951,-1.1493239787736373,0.6322977317226883,Boloria euphrosyne
zgp_gpScale_LatScale_Long[111],0.1443231770319258,0.14052107051212342,0.967968354137836,0.9613446541103439,-1.4619151598887858,1.7522019311965327,-0.7902227735476951,1.0878630841308126,Boloria euphrosyne
zgp_gpScale_LatScale_Long[112],0.20369174771698967,0.2116282933529527,0.8396661171227825,0.8055700354669721,-1.1323305306188638,1.5880663088926172,-0.5741097317597664,0.9944782380025735,Boloria euphrosyne
zgp_gpScale_LatScale_Long[113],-0.027338165538759836,-0.027818154322955486,0.8222638680219776,0.8082583241156952,-1.373493289993199,1.3137677067951499,-0.8106681085004432,0.7541345894464274,Boloria euphrosyne
zgp_gpScale_LatScale_Long[114],-0.03285598996352999,-0.03077343987613909,0.9930834144945521,0.9954547322936708,-1.6877943289928894,1.6007462740178533,-1.0029660954555986,0.9196879443149513,Boloria euphrosyne
zgp_gpScale_LatScale_Long[115],-0.3040216527283433,-0.2996531996608065,0.6333162475905374,0.6051708322737337,-1.3624092882819672,0.7163367120104195,-0.894470801020778,0.2848031344188092,Boloria euphrosyne
zgp_gpScale_LatScale_Long[116],-0.4800605980646895,-0.4668447709319921,0.9857703627179666,0.9901161415749705,-2.117255321896524,1.1392824445299023,-1.4307402651680103,0.4676621372286024,Boloria euphrosyne
zgp_gpScale_LatScale_Long[117],-0.19382262282001947,-0.21128303000513998,0.960251787062729,0.9740476846670029,-1.7595981172142539,1.4048939969535141,-1.1286315789288475,0.7144405673789124,Boloria euphrosyne
zgp_gpScale_LatScale_Long[118],0.009862471801336608,0.024629177460223736,0.9599756704599106,0.9496937853215544,-1.5738621107249273,1.5953506787553717,-0.9079639250996699,0.9265193039526979,Boloria euphrosyne
zgp_gpScale_LatScale_Long[119],0.04322892488511919,0.05360488880055074,0.9826763411382774,0.9831246293061213,-1.5745289726603497,1.6662909756075959,-0.9123909907746259,0.9974131374028459,Boloria euphrosyne
zgp_gpScale_LatScale_Long[120],0.13254041537453717,0.12774782928927092,0.9199810915733634,0.8884309946951072,-1.3636376769256653,1.626963234101546,-0.7304663835829449,1.0140481629385865,Boloria euphrosyne
zgp_gpScale_LatScale_Long[121],0.18018292685488857,0.1971122160446237,0.6200633494403951,0.6209452908477945,-0.8210556053351779,1.1665032463458795,-0.4214419391836759,0.7641224910590931,Boloria euphrosyne
zgp_gpScale_LatScale_Long[122],-0.31996303816258564,-0.3174267219812249,0.9465658149773511,0.9569113535196194,-1.8544569422775645,1.2305510202290644,-1.2410485893402579,0.5881562580352695,Boloria euphrosyne
zgp_gpScale_LatScale_Long[123],0.11519536231417125,0.13740458277615736,0.9307620335797859,0.945124985987571,-1.4228988774180567,1.585614409910551,-0.7704404954209376,1.0196882124870987,Boloria euphrosyne
zgp_gpScale_LatScale_Long[124],-0.3173212758457218,-0.3269528038145263,0.9342598778048741,0.9220868520803827,-1.8252573851173346,1.2073078603635197,-1.2240378274110713,0.60561573112384115,Boloria euphrosyne
zgp_gpScale_LatScale_Long[125],-0.038250266199678196,-0.03755884964798954,0.951632560558379,0.935414291335009,-1.6158171356255282,1.5422999316665484,-0.9545135467066611,0.8882313096536278,Boloria euphrosyne
